time_myr,bh_id,mass_msun,vx,vy,vz,x,y,z
10870.0619,173068.0,4.3,-0.0928,0.2952,0.0249,0.2121,-16.1228,0.9933
10870.0619,74895.0,14.327,0.022,0.0015,-0.0159,0.2219,-15.1134,0.3234
10870.0619,64220.0,8.6695,-0.0684,0.0441,0.0426,0.1617,-15.1055,0.3064
10870.0619,38222.0,3.6632,-0.0887,0.0231,-0.1405,0.3435,-15.8822,0.2738
10880.1231,153015.0,6.0758,-0.0802,0.0212,-0.0948,0.1513,-14.9134,0.3185
10880.1231,65607.0,3.3138,-0.1345,0.1492,0.1068,0.0861,-15.3024,0.4006
10880.1231,51417.0,5.5832,0.148,-0.0342,-0.032,-0.0207,-15.0539,0.1
10880.1231,173068.0,4.3,0.0461,-0.1448,-0.0353,0.1973,-13.9089,-0.829
10880.1231,119272.0,10.3173,0.0365,0.0599,0.1186,0.1686,-15.1313,0.283
10880.1231,33465.0,3.6539,-0.1992,0.2563,-0.085,0.0243,-15.0778,0.7281
10880.1231,26198.0,14.7988,-0.087,0.0948,0.1064,0.1367,-14.9927,0.3527
10890.0218,159191.0,9.6907,0.1155,-0.0591,0.1048,3.6448,-18.2402,-6.6047
10890.0218,64104.0,9.7051,0.0308,0.1143,-0.0459,0.1062,-14.968,0.4022
10890.0218,31216.0,5.8928,-0.1278,0.0424,0.1021,0.0236,-15.0307,0.1917
10890.0218,169516.0,13.409,-0.0195,0.0161,-0.0286,0.1239,-15.1113,0.3198
10890.0218,151795.0,7.489,-0.0616,0.1607,-0.137,0.0437,-15.125,0.4679
10890.0218,161794.0,4.3564,-0.1458,0.0048,-0.2536,-0.2548,-15.6508,0.7062
10900.0604,72768.0,6.3726,0.0998,0.0234,0.152,-0.2378,-15.1723,0.3347
10900.0604,104983.0,10.2625,0.1255,0.1248,0.0259,-0.7551,-17.9095,8.7569
10900.0604,156657.0,3.4398,0.2231,0.0613,-0.0489,0.1016,-15.2668,0.3952
10900.0604,53097.0,3.7738,0.1972,-0.1644,-0.0121,-0.0904,-14.6997,0.5087
10900.0604,146887.0,13.9179,-0.1956,-0.285,-0.1143,-1.4968,-17.6422,-0.6013
10900.0604,129750.0,3.0212,0.2051,0.1041,-0.0274,0.014,-14.9875,0.5451
10900.0604,60061.0,9.1021,0.0689,-0.0126,0.0977,0.2111,-15.1775,0.4201
10910.0544,45171.0,4.9409,0.0787,-0.034,0.1578,-0.2546,-15.1147,0.2178
10910.0544,121131.0,3.1016,-0.1715,0.1792,-0.0864,0.395,-14.9885,0.3263
10910.0544,192651.0,6.4873,0.2171,0.0228,0.084,-0.0702,-15.0977,0.6254
10910.0544,64104.0,9.7051,0.0331,-0.05,-0.0424,-0.0006,-15.0209,0.4286
10910.0544,70657.0,7.6356,0.0357,0.0707,0.0644,0.155,-15.3243,0.2914
10910.0544,26198.0,14.7988,-0.0188,-0.0368,0.1271,0.2032,-14.9995,0.233
10910.0544,148820.0,3.808,0.1226,-0.0925,0.0096,-0.1532,-15.2758,0.3294
10920.1374,166318.0,7.5585,-0.0779,-0.0963,-0.1887,-0.0626,-14.9748,0.2812
10920.1374,35807.0,13.6554,0.343,0.0489,0.169,0.8889,-13.9582,3.1252
10920.1374,193704.0,8.7719,0.0624,0.0986,-0.0101,-0.2198,-14.9511,0.2658
10920.1374,155787.0,5.36,0.2261,-0.0397,0.1251,0.0237,-14.8798,0.6116
10920.1374,70657.0,7.6356,-0.1386,0.0668,-0.1184,-0.0314,-15.0796,0.3256
10920.1374,139907.0,3.4218,0.1786,-0.098,-0.263,0.2268,-14.8039,0.738
10920.1374,135365.0,6.3455,0.1604,-0.122,-0.0479,-0.1366,-15.0577,0.2349
10930.0871,72768.0,6.3726,0.1515,-0.0899,-0.158,0.1326,-15.0164,0.354
10930.0871,199578.0,4.141,-0.0455,-0.0995,0.0687,0.0457,-15.0715,0.3332
10930.0871,174444.0,7.6523,0.059,-0.0479,-0.0765,-0.229,-14.8945,0.1393
10930.0871,83281.0,13.7082,-0.3953,0.384,0.1766,0.3637,-15.3506,0.2283
10930.0871,119272.0,10.3173,-0.1769,-0.0251,0.1675,-0.1597,-14.9709,0.2859
10930.0871,33465.0,3.6539,0.0722,0.2096,-0.1591,-0.132,-14.6009,0.4596
10930.0871,160006.0,3.8885,-1.1122,0.1582,-0.2052,-22.0231,-14.1962,-3.769
10940.0749,64220.0,8.6695,0.1777,0.0577,-0.0347,0.0077,-15.0735,0.1899
10940.0749,199578.0,4.141,0.062,0.0844,-0.1106,-0.1488,-15.0899,0.1567
10940.0749,191873.0,6.4188,0.1113,-0.0897,-0.0229,-0.0516,-15.0613,0.1363
10940.0749,146887.0,13.9179,0.5435,0.4431,0.2564,0.2928,-14.6757,0.4417
10940.0749,83281.0,13.7082,0.1079,-0.1136,-0.0545,-1.3979,-13.8312,0.467
10940.0749,163177.0,5.8858,-0.016,-0.0544,-0.0931,0.3438,-15.0608,0.2043
10950.0137,166318.0,7.5585,-0.0733,-0.1458,0.1385,-0.1388,-15.1153,0.2581
10950.0137,8420.0,14.4656,-0.0524,0.1417,0.4291,0.6096,-14.1512,0.1426
10950.0137,113839.0,13.6492,0.0864,-0.0225,-0.1208,-0.1056,-15.0599,0.1927
10950.0137,31157.0,4.0681,-0.0866,0.1575,0.1283,0.011,-15.0644,0.5886
10950.0137,74895.0,14.327,-0.0784,-0.1977,0.0114,0.0046,-15.0059,0.3179
10950.0137,153015.0,6.0758,-0.0866,0.0977,0.0552,-0.2255,-14.8944,0.3785
10950.0137,148820.0,3.808,0.0277,0.0636,0.2244,-0.2669,-14.9991,0.2193
10960.0561,119939.0,3.8947,0.1917,0.1775,0.0414,-0.3316,-14.9714,0.4999
10960.0561,35807.0,13.6554,-0.463,0.0551,-0.1194,1.586,-15.9727,-1.0895
10960.0561,76537.0,4.2003,0.1094,0.0147,-0.1325,-0.1113,-15.0265,0.2519
10960.0561,135470.0,3.6647,-0.0376,-0.0034,0.1574,0.0281,-15.2953,0.3883
10960.0561,181570.0,9.5884,-0.0506,0.1879,-0.0065,-0.061,-15.0807,0.2307
10960.0561,173068.0,4.3,0.177,0.0868,-0.5069,-0.049,-14.6354,0.4321
10960.0561,38222.0,3.6632,-0.1482,-0.1121,-0.2332,0.2324,-15.0314,0.5779
10970.0018,64220.0,8.6695,-0.0625,-0.014,0.0477,-0.0485,-14.9642,0.3961
10970.0018,199578.0,4.141,0.0264,0.0374,-0.0537,-0.019,-15.0101,0.1695
10970.0018,65607.0,3.3138,-0.1828,0.0636,0.0753,0.213,-15.0483,0.4675
10970.0018,148002.0,14.5127,0.6322,-0.6285,0.2416,-0.2794,-15.0928,0.1135
10970.0018,177714.0,4.3329,0.1415,0.0022,-0.0813,0.1922,-14.9822,0.2219
10970.0018,129042.0,6.4324,-0.028,-0.0372,-0.0553,0.0563,-15.0969,0.2117
10970.0018,163177.0,5.8858,0.1543,-0.2282,-0.0537,0.0468,-15.1157,0.2196
10980.0259,35807.0,13.6554,0.0642,0.0831,0.2055,-3.0352,-12.6594,3.3096
10980.0259,113839.0,13.6492,-0.0941,-0.006,0.1283,-0.104,-14.9097,0.3088
10980.0259,53097.0,3.7738,-0.0389,-0.1166,0.0297,0.2507,-14.8123,0.5594
10980.0259,74895.0,14.327,0.0359,0.052,-0.0446,-0.1307,-14.952,-0.0287
10980.0259,44725.0,5.4104,-0.19,0.0744,0.0851,-0.1816,-15.096,0.2317
10980.0259,147388.0,3.9137,-0.1028,0.1047,-0.2382,0.055,-15.3046,0.2338
10990.0178,180878.0,9.5164,0.0972,0.0259,-0.0101,0.041,-14.8736,0.2537
10990.0178,76537.0,4.2003,-0.1026,-0.049,-0.0609,-0.0633,-15.2232,0.0468
10990.0178,174444.0,7.6523,-0.1094,-0.0679,0.0599,-0.1377,-14.9856,0.1417
10990.0178,95268.0,4.3134,-0.2039,-0.113,0.0047,-0.3292,-15.332,0.1299
10990.0178,181570.0,9.5884,0.0121,-0.0965,0.0165,-0.0748,-15.0937,0.1389
10990.0178,135365.0,6.3455,-0.0564,0.0541,0.2427,-0.1557,-14.9362,0.3261
10990.0178,161794.0,4.3564,0.0133,0.0839,-0.2188,-0.8461,-15.4505,0.186
11000.0043,45171.0,4.9409,0.1335,-0.0784,0.0466,-0.3402,-14.8508,0.3489
11000.0043,159191.0,9.6907,0.0813,-0.1372,-0.0479,-3.4678,-13.7248,-7.4815
11000.0043,191873.0,6.4188,0.0884,-0.0552,-0.0039,-0.0358,-15.0006,0.1741
11000.0043,83281.0,13.7082,0.0334,0.0255,0.0487,1.109,-15.0637,1.0719
11000.0043,151795.0,7.489,-0.0469,-0.1932,0.1223,-0.2228,-14.8134,0.1019
11000.0043,129042.0,6.4324,0.0818,-0.0299,-0.0082,-0.0216,-14.7819,0.3531
11000.0043,60061.0,9.1021,0.0508,-0.0055,-0.0276,-0.2313,-14.8712,0.0622
11010.0009,174444.0,7.6523,0.0063,-0.0224,0.0145,-0.3166,-14.9372,0.1445
11010.0009,113839.0,13.6492,0.045,0.1028,0.0843,-0.1603,-14.8558,0.0317
11010.0009,53097.0,3.7738,-0.0123,-0.0158,0.1648,-0.1814,-14.7539,-0.1872
11010.0009,56351.0,5.8283,0.1839,0.0747,0.1233,-0.1479,-14.6854,0.1053
11010.0009,108944.0,5.8588,-0.1092,-0.2923,0.0613,-0.1697,-14.7475,0.0249
11010.0009,89468.0,7.4357,-0.1239,-0.0568,-0.0221,-0.1699,-14.9327,0.233
11020.0252,180878.0,9.5164,0.0508,-0.0589,-0.0414,-0.3334,-14.9902,0.1414
11020.0252,159191.0,9.6907,0.0961,-0.1484,0.12,-1.6587,-16.6937,-6.8435
11020.0252,192651.0,6.4873,0.0452,-0.0971,-0.0932,-0.2384,-14.8481,0.3179
11020.0252,193704.0,8.7719,0.0716,0.0798,0.0619,-0.3661,-14.8974,0.016
11020.0252,45171.0,4.9409,-0.0078,-0.066,-0.1804,-0.2119,-15.1305,0.0453
11020.0252,135365.0,6.3455,0.0954,0.2262,0.0219,-0.394,-15.0724,0.1694
11020.0252,166318.0,7.5585,0.1278,0.0136,0.0569,-0.1302,-14.7513,0.1075
11030.0617,26198.0,14.7988,0.0278,-0.0109,-0.1295,-0.3103,-14.8868,0.1602
11030.0617,157538.0,5.6217,-0.1694,0.0457,-0.1662,-5.8888,-11.31,3.5624
11030.0617,70657.0,7.6356,-0.0674,0.1733,0.0136,-0.2638,-14.8896,0.1872
11030.0617,72227.0,13.7507,0.0616,0.0134,-0.0114,-8.0336,-17.6906,9.5838
11030.0617,146887.0,13.9179,0.4361,-0.1571,0.1084,1.7201,-15.3932,0.6511
11030.0617,129042.0,6.4324,-0.0596,-0.0773,0.0915,-0.1608,-15.2554,0.3221
11030.0617,38222.0,3.6632,0.0017,0.1153,0.0214,-1.0227,-15.2474,-0.0034
11040.0006,117899.0,4.2905,-0.1153,0.103,0.0638,-0.3022,-14.6068,-0.0605
11040.0006,95268.0,4.3134,-0.162,0.015,-0.0046,-0.4824,-15.052,0.159
11040.0006,199578.0,4.141,0.0041,0.0314,-0.2001,-0.5772,-14.67,0.1714
11040.0006,82025.0,13.4732,-0.8209,-1.5367,0.5773,-0.2592,-14.7671,0.0372
11040.0006,177714.0,4.3329,0.2483,-0.0069,0.0641,-0.2282,-14.8005,-0.0126
11040.0006,33465.0,3.6539,-0.0915,0.0802,0.2028,-0.5136,-15.2487,0.2905
11050.0585,163177.0,5.8858,-0.064,0.0022,-0.0787,-0.289,-14.7157,0.1595
11050.0585,159191.0,9.6907,0.0194,0.293,0.3613,0.846,-17.3413,1.7043
11050.0585,5720.0,7.9139,0.1061,0.1388,-0.059,-0.2755,-14.8581,-0.056
11050.0585,31157.0,4.0681,-0.056,0.0798,-0.0279,-0.0368,-14.8936,0.2986
11050.0585,56351.0,5.8283,-0.0591,-0.0819,0.0776,0.0172,-14.8093,0.2072
11050.0585,129750.0,3.0212,-0.1334,-0.0765,0.1532,-0.4754,-14.9715,0.0255
11050.0585,166318.0,7.5585,-0.0714,0.0968,-0.0469,-0.5038,-14.8505,0.1379
11060.1969,8420.0,14.4656,-0.1212,-0.1251,-0.2636,-1.275,-14.9747,1.3709
11060.1969,119939.0,3.8947,0.1275,-0.1597,-0.1151,-0.0239,-14.6476,-0.1543
11060.1969,193704.0,8.7719,-0.0414,0.148,0.0621,-0.1406,-14.6402,0.1169
11060.1969,104983.0,10.2625,0.1934,-0.0003,0.0175,-4.7738,-15.294,7.5139
11060.1969,113839.0,13.6492,-0.0134,0.1375,0.0855,-0.2706,-14.8927,-0.0023
11060.1969,72227.0,13.7507,0.1275,0.0173,-0.1266,-5.2793,-17.2353,7.6706
11060.1969,148820.0,3.808,-0.1021,0.0678,-0.0116,-0.275,-14.9682,-0.1267
11070.02,40020.0,7.6527,0.0053,0.0694,0.0533,-0.5142,-14.9214,-0.0509
11070.02,70657.0,7.6356,0.0264,0.0515,0.1111,-0.3056,-14.6962,-0.0105
11070.02,199578.0,4.141,-0.0945,0.1261,-0.1169,-0.4891,-14.6534,0.3527
11070.02,83281.0,13.7082,0.0807,0.0281,0.1395,-0.8911,-14.7888,-0.7553
11070.02,151795.0,7.489,-0.0397,0.0892,-0.1014,-0.2885,-14.7715,-0.1015
11070.02,89468.0,7.4357,0.0506,0.071,0.0528,-0.3991,-14.8396,0.0698
11070.02,166318.0,7.5585,0.0744,0.1117,0.0171,-0.4686,-14.7114,0.0698
11080.1619,64220.0,8.6695,-0.0122,0.0593,-0.0033,-0.2733,-14.9023,0.1673
11080.1619,192651.0,6.4873,0.0982,-0.017,0.0516,-0.3105,-14.5564,0.2729
11080.1619,76537.0,4.2003,0.0949,-0.0939,0.1062,-0.1296,-14.9056,-0.0331
11080.1619,113839.0,13.6492,-0.0288,-0.1091,-0.0129,-0.3383,-14.5995,0.0627
11080.1619,129750.0,3.0212,0.0846,0.0484,0.0058,-0.1503,-14.6575,0.2848
11080.1619,173068.0,4.3,0.3231,0.1819,-0.062,-1.2003,-15.044,0.7565
11090.0656,121131.0,3.1016,0.0062,0.0534,0.1568,0.0369,-15.2482,0.0281
11090.0656,72768.0,6.3726,0.1018,0.0161,0.1056,-0.1201,-14.794,-0.2151
11090.0656,163001.0,13.439,0.0793,-0.1086,-0.0765,-0.2397,-14.7951,0.1347
11090.0656,35807.0,13.6554,-0.1283,0.0977,-0.0792,0.1228,-17.6163,-4.3323
11090.0656,113839.0,13.6492,0.0061,0.0572,0.0509,-0.3221,-14.7507,0.0115
11090.0656,51417.0,5.5832,0.0367,0.0169,-0.0304,-0.328,-14.7422,0.1751
11090.0656,148820.0,3.808,0.1483,-0.0607,0.0473,-0.5515,-14.4789,-0.0336
11100.0652,35807.0,13.6554,-0.1065,0.1984,0.0983,-1.1001,-16.1144,-4.2871
11100.0652,104983.0,10.2625,-0.0455,0.0676,-0.4645,2.7797,-15.7205,-0.3694
11100.0652,122616.0,9.0127,0.0222,0.0324,0.0545,-0.4592,-14.6693,-0.0314
11100.0652,83281.0,13.7082,0.1155,-0.0607,0.1021,-0.7929,-14.2193,-0.4659
11100.0652,119272.0,10.3173,0.0297,-0.0224,0.0282,-0.5077,-14.6956,0.1482
11100.0652,135470.0,3.6647,0.0593,0.0357,0.1253,-0.4192,-14.5141,-0.2625
11100.0652,51417.0,5.5832,0.0323,-0.1094,-0.1373,-0.3296,-14.6518,-0.1642
11110.0116,64220.0,8.6695,-0.0222,-0.0784,0.0724,-0.4647,-14.6461,0.1553
11110.0116,5720.0,7.9139,-0.0088,0.0415,0.105,-0.3391,-14.8346,0.0517
11110.0116,76537.0,4.2003,-0.0027,0.0824,0.2388,-0.3063,-14.9275,-0.1846
11110.0116,82025.0,13.4732,-0.0268,-0.1189,0.0124,-0.3789,-14.681,-0.0243
11110.0116,23052.0,13.819,0.1813,0.0982,-0.1006,-0.4485,-14.6694,0.0313
11110.0116,33465.0,3.6539,-0.0062,-0.1847,-0.237,-0.2936,-14.5414,-0.0566
11120.1414,26198.0,14.7988,0.0818,0.0411,0.0429,-0.4328,-14.6645,-0.1311
11120.1414,135365.0,6.3455,0.0617,-0.0134,0.0041,-0.3704,-15.0588,0.237
11120.1414,193704.0,8.7719,0.0243,0.0327,0.0914,-0.5143,-14.4413,0.4118
11120.1414,53097.0,3.7738,-0.0791,-0.1961,-0.0944,-0.7078,-14.3183,-0.2868
11120.1414,108944.0,5.8588,-0.0434,0.0935,-0.1201,-0.2932,-14.3929,-0.0665
11120.1414,129750.0,3.0212,-0.0681,0.0516,-0.0197,-0.4863,-14.775,-0.1605
11120.1414,64502.0,7.6248,-0.1783,-0.1785,0.0386,-0.3437,-14.6612,0.0113
11130.003,72768.0,6.3726,-0.1156,0.0159,0.168,-0.2449,-14.4368,0.0148
11130.003,8420.0,14.4656,-0.3097,-0.0761,-0.2174,-1.6017,-14.5869,0.4733
11130.003,31216.0,5.8928,0.0702,0.0325,0.0827,-0.126,-14.3494,0.1037
11130.003,129042.0,6.4324,0.0115,0.156,0.1104,-0.4501,-14.528,-0.2549
11130.003,161794.0,4.3564,0.1355,0.1246,-0.2279,-0.9297,-14.5468,-0.1239
11130.003,147388.0,3.9137,0.2627,0.0018,-0.0493,-0.4452,-14.4179,-0.0573
11130.003,74895.0,14.327,-0.0199,-0.0346,0.003,-0.3168,-14.6898,-0.1747
11140.0779,159191.0,9.6907,-0.0385,-0.2984,0.0813,-1.5763,-12.8647,-5.0792
11140.0779,129042.0,6.4324,-0.0657,0.0051,0.0338,-0.429,-14.5042,-0.1878
11140.0779,64104.0,9.7051,0.0089,-0.0793,-0.0806,-0.5331,-14.6135,0.0999
11140.0779,148002.0,14.5127,0.0475,0.1649,-0.1691,-0.5076,-14.5519,-0.0542
11140.0779,177714.0,4.3329,-0.0969,-0.0194,-0.0028,-0.1704,-14.6733,0.0629
11140.0779,26198.0,14.7988,0.0946,-0.1321,-0.0239,-0.4781,-14.4921,-0.1356
11150.0363,180878.0,9.5164,-0.0442,-0.0358,-0.0619,-0.5667,-14.5945,-0.1361
11150.0363,135365.0,6.3455,0.0207,-0.0351,0.0149,-1.0155,-14.2844,-0.3633
11150.0363,5720.0,7.9139,0.0236,-0.1991,0.0573,-0.3796,-14.5055,-0.2722
11150.0363,157538.0,5.6217,-0.0784,0.2836,0.1563,2.0424,-14.4908,4.6382
11150.0363,161794.0,4.3564,-0.2304,-0.0076,0.0501,-0.2032,-14.8077,0.2952
11150.0363,146887.0,13.9179,-0.356,0.5174,0.04,-0.9878,-13.5453,-0.1305
11150.0363,64502.0,7.6248,0.0935,0.0114,-0.0853,-0.6241,-14.5502,-0.2971
11160.034,153015.0,6.0758,-0.2067,-0.0424,0.0517,-0.4796,-14.4203,-0.3985
11160.034,65607.0,3.3138,-0.0395,0.0644,0.1925,-0.3802,-14.0924,0.0388
11160.034,53097.0,3.7738,0.0592,0.2724,0.1495,-0.2101,-14.6467,-0.0311
11160.034,173068.0,4.3,-0.1186,0.1028,0.2732,-1.4101,-14.2024,0.5241
11160.034,161794.0,4.3564,-0.0283,-0.1843,0.2822,-0.0535,-14.4953,-0.184
11160.034,147388.0,3.9137,-0.1459,-0.1362,0.0706,-0.3472,-14.5272,-0.3363
11160.034,64220.0,8.6695,-0.0142,0.0631,-0.0923,-0.4518,-14.4672,-0.1603
11170.0738,155787.0,5.36,0.0574,0.2376,-0.1184,-0.6552,-14.0347,-0.019
11170.0738,157538.0,5.6217,-0.0932,0.2101,-0.0728,0.1229,-9.3412,5.1903
11170.0738,180878.0,9.5164,0.0277,0.004,-0.1038,-0.5638,-14.4261,-0.0651
11170.0738,148002.0,14.5127,0.0828,-0.1689,0.0172,-0.4543,-14.4351,-0.1406
11170.0738,191873.0,6.4188,0.0949,0.1759,-0.0775,-0.3319,-14.2855,-0.103
11170.0738,44725.0,5.4104,0.0162,0.1409,0.0638,-0.2294,-14.5673,-0.247
11170.0738,60061.0,9.1021,-0.0698,-0.0189,-0.0865,-0.4639,-14.4837,-0.0978
11180.0708,119939.0,3.8947,-0.0055,-0.0273,-0.0003,-0.8864,-14.1171,-0.3506
11180.0708,166318.0,7.5585,0.0605,-0.1342,0.0714,-0.4609,-14.3829,-0.2522
11180.0708,163001.0,13.439,-0.0339,0.1109,-0.0209,-0.6864,-14.3173,-0.0189
11180.0708,161794.0,4.3564,0.1675,0.0687,-0.1837,-0.9924,-14.0231,-0.3109
11180.0708,129750.0,3.0212,-0.0622,-0.0791,-0.1009,-0.7598,-14.3549,0.1233
11180.0708,72768.0,6.3726,0.1516,0.1114,-0.1004,-0.4618,-14.4101,-0.5154
11190.2982,174444.0,7.6523,0.0936,-0.1279,0.0492,-0.2866,-14.6499,-0.0526
11190.2982,199578.0,4.141,-0.0127,0.1882,-0.0174,-0.3521,-14.4686,0.1001
11190.2982,193704.0,8.7719,-0.0766,-0.0671,-0.08,-0.4311,-14.3392,-0.2692
11190.2982,192651.0,6.4873,-0.0656,-0.0268,-0.017,-0.2415,-14.2618,-0.1469
11190.2982,181570.0,9.5884,0.0254,-0.153,0.0773,-0.228,-14.2573,-0.1977
11190.2982,51417.0,5.5832,-0.1436,-0.1168,0.1055,-0.3616,-14.2881,-0.3254
11190.2982,76537.0,4.2003,-0.0682,0.0876,0.0226,-0.2788,-14.1775,0.0234
11200.0297,40020.0,7.6527,-0.0141,0.1311,-0.0778,-0.7089,-14.2609,-0.3138
11200.0297,192651.0,6.4873,-0.1062,-0.0392,-0.1232,-0.4241,-14.1681,-0.059
11200.0297,122616.0,9.0127,0.095,0.0325,-0.0508,-0.6832,-14.3022,-0.2175
11200.0297,82025.0,13.4732,0.0424,0.1205,0.089,-0.411,-14.0964,-0.2803
11200.0297,177714.0,4.3329,-0.1854,-0.0092,0.0205,-0.0963,-14.3859,-0.2779
11200.0297,44725.0,5.4104,-0.0349,-0.194,0.0496,-0.5973,-14.0445,-0.3139
11200.0297,113839.0,13.6492,0.0755,-0.1262,0.0184,-0.4575,-14.4704,-0.2037
11210.0371,45171.0,4.9409,-0.0215,-0.1875,0.0854,-0.4788,-14.2441,-0.0136
11210.0371,95268.0,4.3134,-0.1172,0.0962,0.0688,-0.6415,-14.1842,0.0504
11210.0371,5720.0,7.9139,0.0106,-0.0378,-0.1573,-0.4963,-14.0775,-0.1769
11210.0371,177714.0,4.3329,-0.0306,-0.085,0.0574,-0.1296,-14.5745,-0.1456
11210.0371,148820.0,3.808,-0.0067,-0.0132,-0.0609,-0.1385,-14.2487,-0.1614
11210.0371,89468.0,7.4357,0.112,0.2067,0.2358,-0.2053,-14.1838,0.1748
11220.0309,121131.0,3.1016,0.0549,0.1837,0.0678,-0.3786,-13.8734,0.2316
11220.0309,104983.0,10.2625,0.1742,-0.2175,0.0229,-3.831,-12.0732,4.9563
11220.0309,31216.0,5.8928,-0.0172,0.0043,-0.0443,-0.6889,-14.2992,0.0482
11220.0309,180878.0,9.5164,-0.0568,-0.0388,-0.0198,-0.4795,-14.2467,-0.017
11220.0309,119272.0,10.3173,-0.0859,-0.0667,0.144,-0.6279,-14.2467,-0.3581
11220.0309,113839.0,13.6492,0.086,0.0561,0.0386,-0.1707,-14.1777,-0.2542
11220.0309,26198.0,14.7988,-0.0557,-0.0039,0.0353,-0.5618,-14.1456,-0.3191
11230.0693,174444.0,7.6523,0.0683,-0.0359,-0.0253,-0.9042,-14.0326,-0.4048
11230.0693,8420.0,14.4656,0.4284,-0.1569,-0.0384,-0.7908,-14.1767,-1.1735
11230.0693,193704.0,8.7719,0.0682,0.009,-0.0875,-0.7142,-14.1271,-0.2411
11230.0693,129042.0,6.4324,0.1132,-0.1405,0.0661,-0.5552,-13.9713,-0.2651
11230.0693,191873.0,6.4188,-0.0377,-0.1506,0.068,-0.4417,-14.1241,-0.3092
11230.0693,119939.0,3.8947,-0.0648,0.0575,-0.0499,-0.3498,-14.2585,-0.0823
11230.0693,64502.0,7.6248,-0.0525,-0.1747,0.0756,-0.5701,-14.0867,-0.1097
11240.1622,65607.0,3.3138,-0.1808,-0.1136,-0.095,-0.595,-14.1801,-0.1655
11240.1622,60061.0,9.1021,-0.0462,0.0037,-0.1038,-0.5449,-13.8805,-0.1458
11240.1622,64104.0,9.7051,0.2541,0.1044,0.0653,-0.3963,-13.8886,-0.3261
11240.1622,83281.0,13.7082,0.0275,0.0928,-0.0413,-0.5242,-14.0899,-0.3255
11240.1622,139907.0,3.4218,0.0152,-0.2932,0.0356,-0.5309,-13.3667,-0.0639
11240.1622,44725.0,5.4104,-0.0629,-0.066,-0.0571,-0.4434,-14.0378,-0.0373
11250.2731,121131.0,3.1016,-0.0776,-0.1881,0.0109,-0.3122,-13.6099,-0.8164
11250.2731,104983.0,10.2625,0.0791,0.0581,-0.3922,1.6471,-17.4413,-1.6347
11250.2731,31157.0,4.0681,0.246,-0.0603,0.1987,-0.5679,-13.9076,-0.2827
11250.2731,31216.0,5.8928,-0.04,-0.0051,-0.1384,-0.3693,-14.0281,-0.0743
11250.2731,51417.0,5.5832,-0.0032,-0.02,-0.1157,-0.5856,-14.1045,-0.3054
11250.2731,191873.0,6.4188,-0.0153,-0.0181,0.1449,-0.5711,-13.9305,0.2343
11250.2731,72768.0,6.3726,0.1986,0.0424,-0.1451,-0.7366,-14.0274,-0.4909
11260.0417,153015.0,6.0758,0.3294,-0.0476,0.1163,-0.6313,-13.959,-0.2301
11260.0417,40020.0,7.6527,-0.0153,-0.133,0.1191,-0.1858,-14.0876,-0.2074
11260.0417,163177.0,5.8858,-0.0615,0.1293,-0.0605,-0.7396,-13.9088,-0.0918
11260.0417,155787.0,5.36,0.0072,-0.1604,0.0076,-0.1554,-14.1311,-0.5154
11260.0417,119272.0,10.3173,-0.0405,-0.0202,-0.0676,-0.2964,-13.9089,-0.5263
11260.0417,148820.0,3.808,-0.04,-0.0065,-0.0543,-0.7391,-13.9948,-0.4146
11260.0417,64220.0,8.6695,0.0686,-0.0261,0.1106,-0.417,-13.9819,-0.2834
11270.012,72227.0,13.7507,-0.0239,-0.0118,-0.0669,-1.3259,-23.7468,-5.5383
11270.012,121131.0,3.1016,0.102,0.0307,-0.1011,-0.563,-13.6256,0.2423
11270.012,70657.0,7.6356,-0.0984,-0.0629,-0.0182,-0.7408,-13.9732,-0.2547
11270.012,83281.0,13.7082,-0.0331,0.035,0.1326,-0.4523,-13.7148,0.0219
11270.012,191873.0,6.4188,0.0062,-0.0621,-0.0281,-0.44,-13.9423,-0.9565
11270.012,56351.0,5.8283,-0.0619,0.196,0.0071,-0.4863,-13.7074,-0.356
11270.012,89468.0,7.4357,0.061,-0.1329,0.0269,-0.9862,-13.7894,-0.7744
11280.0129,74895.0,14.327,-0.0687,0.1576,1.0282,-3.1543,-9.6211,30.459
11280.0129,31157.0,4.0681,-0.0499,0.1911,0.153,-0.5588,-13.5262,-0.4433
11280.0129,8420.0,14.4656,-0.006,0.0742,0.2343,0.9587,-14.5614,-0.19
11280.0129,161794.0,4.3564,0.1879,-0.0902,-0.1693,-0.7268,-13.3475,-0.2821
11280.0129,139907.0,3.4218,-0.0827,0.0439,0.2289,-0.083,-13.5537,-0.9273
11280.0129,44725.0,5.4104,0.0505,-0.0078,-0.0231,-0.3307,-13.8936,-0.4961
11290.1133,153015.0,6.0758,-0.1002,0.1308,0.1912,-0.6783,-13.6601,-0.4291
11290.1133,193704.0,8.7719,-0.0616,0.1115,0.1561,-0.3035,-13.7597,-0.5046
11290.1133,156657.0,3.4398,0.0567,-0.0315,0.0044,-0.5612,-14.1465,-0.3502
11290.1133,148820.0,3.808,-0.0788,-0.0229,0.1702,-0.2445,-13.8096,-0.4028
11290.1133,60061.0,9.1021,0.0631,0.0992,0.0218,-0.4784,-13.675,-0.4308
11290.1133,139907.0,3.4218,0.2339,0.2674,-0.2629,-0.4281,-13.8923,-0.5861
